date,entity,iso_code,indicator,value
2021-04-24,Algeria,DZA,Daily ICU occupancy,22.0
2021-04-24,Algeria,DZA,Daily ICU occupancy per million,0.49
2021-04-25,Algeria,DZA,Daily ICU occupancy,20.0
2021-04-25,Algeria,DZA,Daily ICU occupancy per million,0.445
2021-04-26,Algeria,DZA,Daily ICU occupancy,21.0
2021-04-26,Algeria,DZA,Daily ICU occupancy per million,0.468
2021-04-27,Algeria,DZA,Daily ICU occupancy,20.0
2021-04-27,Algeria,DZA,Daily ICU occupancy per million,0.445
2021-04-28,Algeria,DZA,Daily ICU occupancy,23.0
2021-04-28,Algeria,DZA,Daily ICU occupancy per million,0.512
2021-04-29,Algeria,DZA,Daily ICU occupancy,22.0
2021-04-29,Algeria,DZA,Daily ICU occupancy per million,0.49
2021-04-30,Algeria,DZA,Daily ICU occupancy,28.0
2021-04-30,Algeria,DZA,Daily ICU occupancy per million,0.624
2021-05-01,Algeria,DZA,Daily ICU occupancy,31.0
2021-05-01,Algeria,DZA,Daily ICU occupancy per million,0.69
2021-05-02,Algeria,DZA,Daily ICU occupancy,24.0
2021-05-02,Algeria,DZA,Daily ICU occupancy per million,0.534
2021-05-03,Algeria,DZA,Daily ICU occupancy,26.0
2021-05-03,Algeria,DZA,Daily ICU occupancy per million,0.579
2021-05-04,Algeria,DZA,Daily ICU occupancy,26.0
2021-05-04,Algeria,DZA,Daily ICU occupancy per million,0.579
2021-05-05,Algeria,DZA,Daily ICU occupancy,22.0
2021-05-05,Algeria,DZA,Daily ICU occupancy per million,0.49
2021-05-06,Algeria,DZA,Daily ICU occupancy,23.0
2021-05-06,Algeria,DZA,Daily ICU occupancy per million,0.512
2021-05-07,Algeria,DZA,Daily ICU occupancy,23.0
2021-05-07,Algeria,DZA,Daily ICU occupancy per million,0.512
2021-05-08,Algeria,DZA,Daily ICU occupancy,25.0
2021-05-08,Algeria,DZA,Daily ICU occupancy per million,0.557
2021-05-09,Algeria,DZA,Daily ICU occupancy,23.0
2021-05-09,Algeria,DZA,Daily ICU occupancy per million,0.512
2021-05-10,Algeria,DZA,Daily ICU occupancy,22.0
2021-05-10,Algeria,DZA,Daily ICU occupancy per million,0.49
2021-05-11,Algeria,DZA,Daily ICU occupancy,19.0
2021-05-11,Algeria,DZA,Daily ICU occupancy per million,0.423
2021-05-12,Algeria,DZA,Daily ICU occupancy,27.0
2021-05-12,Algeria,DZA,Daily ICU occupancy per million,0.601
2021-05-13,Algeria,DZA,Daily ICU occupancy,23.0
2021-05-13,Algeria,DZA,Daily ICU occupancy per million,0.512
2021-05-14,Algeria,DZA,Daily ICU occupancy,26.0
2021-05-14,Algeria,DZA,Daily ICU occupancy per million,0.579
2021-05-15,Algeria,DZA,Daily ICU occupancy,24.0
2021-05-15,Algeria,DZA,Daily ICU occupancy per million,0.534
2021-05-16,Algeria,DZA,Daily ICU occupancy,22.0
2021-05-16,Algeria,DZA,Daily ICU occupancy per million,0.49
2021-05-17,Algeria,DZA,Daily ICU occupancy,22.0
2021-05-17,Algeria,DZA,Daily ICU occupancy per million,0.49
2021-05-18,Algeria,DZA,Daily ICU occupancy,21.0
2021-05-18,Algeria,DZA,Daily ICU occupancy per million,0.468
2021-05-19,Algeria,DZA,Daily ICU occupancy,19.0
2021-05-19,Algeria,DZA,Daily ICU occupancy per million,0.423
2021-05-20,Algeria,DZA,Daily ICU occupancy,22.0
2021-05-20,Algeria,DZA,Daily ICU occupancy per million,0.49
2021-05-21,Algeria,DZA,Daily ICU occupancy,21.0
2021-05-21,Algeria,DZA,Daily ICU occupancy per million,0.468
2021-05-22,Algeria,DZA,Daily ICU occupancy,18.0
2021-05-22,Algeria,DZA,Daily ICU occupancy per million,0.401
2021-05-23,Algeria,DZA,Daily ICU occupancy,15.0
2021-05-23,Algeria,DZA,Daily ICU occupancy per million,0.334
2021-05-24,Algeria,DZA,Daily ICU occupancy,20.0
2021-05-24,Algeria,DZA,Daily ICU occupancy per million,0.445
2021-05-25,Algeria,DZA,Daily ICU occupancy,20.0
2021-05-25,Algeria,DZA,Daily ICU occupancy per million,0.445
2021-05-26,Algeria,DZA,Daily ICU occupancy,19.0
2021-05-26,Algeria,DZA,Daily ICU occupancy per million,0.423
2021-05-27,Algeria,DZA,Daily ICU occupancy,24.0
2021-05-27,Algeria,DZA,Daily ICU occupancy per million,0.534
2021-05-28,Algeria,DZA,Daily ICU occupancy,26.0
2021-05-28,Algeria,DZA,Daily ICU occupancy per million,0.579
2021-05-29,Algeria,DZA,Daily ICU occupancy,28.0
2021-05-29,Algeria,DZA,Daily ICU occupancy per million,0.624
2021-05-30,Algeria,DZA,Daily ICU occupancy,22.0
2021-05-30,Algeria,DZA,Daily ICU occupancy per million,0.49
2021-05-31,Algeria,DZA,Daily ICU occupancy,19.0
2021-05-31,Algeria,DZA,Daily ICU occupancy per million,0.423
2021-06-01,Algeria,DZA,Daily ICU occupancy,23.0
2021-06-01,Algeria,DZA,Daily ICU occupancy per million,0.512
2021-06-02,Algeria,DZA,Daily ICU occupancy,22.0
2021-06-02,Algeria,DZA,Daily ICU occupancy per million,0.49
2021-06-03,Algeria,DZA,Daily ICU occupancy,23.0
2021-06-03,Algeria,DZA,Daily ICU occupancy per million,0.512
2021-06-04,Algeria,DZA,Daily ICU occupancy,25.0
2021-06-04,Algeria,DZA,Daily ICU occupancy per million,0.557
2021-06-05,Algeria,DZA,Daily ICU occupancy,24.0
2021-06-05,Algeria,DZA,Daily ICU occupancy per million,0.534
2021-06-06,Algeria,DZA,Daily ICU occupancy,19.0
2021-06-06,Algeria,DZA,Daily ICU occupancy per million,0.423
2021-06-07,Algeria,DZA,Daily ICU occupancy,20.0
2021-06-07,Algeria,DZA,Daily ICU occupancy per million,0.445
2021-06-08,Algeria,DZA,Daily ICU occupancy,25.0
2021-06-08,Algeria,DZA,Daily ICU occupancy per million,0.557
2021-06-09,Algeria,DZA,Daily ICU occupancy,27.0
2021-06-09,Algeria,DZA,Daily ICU occupancy per million,0.601
2021-06-10,Algeria,DZA,Daily ICU occupancy,26.0
2021-06-10,Algeria,DZA,Daily ICU occupancy per million,0.579
2021-06-11,Algeria,DZA,Daily ICU occupancy,25.0
2021-06-11,Algeria,DZA,Daily ICU occupancy per million,0.557
2021-06-12,Algeria,DZA,Daily ICU occupancy,28.0
2021-06-12,Algeria,DZA,Daily ICU occupancy per million,0.624
2021-06-13,Algeria,DZA,Daily ICU occupancy,28.0
2021-06-13,Algeria,DZA,Daily ICU occupancy per million,0.624
2021-06-14,Algeria,DZA,Daily ICU occupancy,30.0
2021-06-14,Algeria,DZA,Daily ICU occupancy per million,0.668
2021-06-15,Algeria,DZA,Daily ICU occupancy,31.0
2021-06-15,Algeria,DZA,Daily ICU occupancy per million,0.69
2021-06-16,Algeria,DZA,Daily ICU occupancy,26.0
2021-06-16,Algeria,DZA,Daily ICU occupancy per million,0.579
2021-06-18,Algeria,DZA,Daily ICU occupancy,23.0
2021-06-18,Algeria,DZA,Daily ICU occupancy per million,0.512
2021-06-19,Algeria,DZA,Daily ICU occupancy,34.0
2021-06-19,Algeria,DZA,Daily ICU occupancy per million,0.757
2021-06-20,Algeria,DZA,Daily ICU occupancy,29.0
2021-06-20,Algeria,DZA,Daily ICU occupancy per million,0.646
2021-06-21,Algeria,DZA,Daily ICU occupancy,30.0
2021-06-21,Algeria,DZA,Daily ICU occupancy per million,0.668
2021-06-22,Algeria,DZA,Daily ICU occupancy,30.0
2021-06-22,Algeria,DZA,Daily ICU occupancy per million,0.668
2021-06-23,Algeria,DZA,Daily ICU occupancy,28.0
2021-06-23,Algeria,DZA,Daily ICU occupancy per million,0.624
2021-06-24,Algeria,DZA,Daily ICU occupancy,24.0
2021-06-24,Algeria,DZA,Daily ICU occupancy per million,0.534
2021-06-26,Algeria,DZA,Daily ICU occupancy,21.0
2021-06-26,Algeria,DZA,Daily ICU occupancy per million,0.468
2021-06-27,Algeria,DZA,Daily ICU occupancy,19.0
2021-06-27,Algeria,DZA,Daily ICU occupancy per million,0.423
2021-06-28,Algeria,DZA,Daily ICU occupancy,23.0
2021-06-28,Algeria,DZA,Daily ICU occupancy per million,0.512
2021-06-29,Algeria,DZA,Daily ICU occupancy,27.0
2021-06-29,Algeria,DZA,Daily ICU occupancy per million,0.601
2021-06-30,Algeria,DZA,Daily ICU occupancy,32.0
2021-06-30,Algeria,DZA,Daily ICU occupancy per million,0.713
2021-07-01,Algeria,DZA,Daily ICU occupancy,28.0
2021-07-01,Algeria,DZA,Daily ICU occupancy per million,0.624
2021-07-02,Algeria,DZA,Daily ICU occupancy,29.0
2021-07-02,Algeria,DZA,Daily ICU occupancy per million,0.646
2021-07-03,Algeria,DZA,Daily ICU occupancy,29.0
2021-07-03,Algeria,DZA,Daily ICU occupancy per million,0.646
2021-07-04,Algeria,DZA,Daily ICU occupancy,33.0
2021-07-04,Algeria,DZA,Daily ICU occupancy per million,0.735
2021-07-05,Algeria,DZA,Daily ICU occupancy,34.0
2021-07-05,Algeria,DZA,Daily ICU occupancy per million,0.757
2021-07-06,Algeria,DZA,Daily ICU occupancy,29.0
2021-07-06,Algeria,DZA,Daily ICU occupancy per million,0.646
2021-07-07,Algeria,DZA,Daily ICU occupancy,29.0
2021-07-07,Algeria,DZA,Daily ICU occupancy per million,0.646
2021-07-08,Algeria,DZA,Daily ICU occupancy,45.0
2021-07-08,Algeria,DZA,Daily ICU occupancy per million,1.002
2021-07-09,Algeria,DZA,Daily ICU occupancy,44.0
2021-07-09,Algeria,DZA,Daily ICU occupancy per million,0.98
2021-07-10,Algeria,DZA,Daily ICU occupancy,49.0
2021-07-10,Algeria,DZA,Daily ICU occupancy per million,1.091
2021-07-11,Algeria,DZA,Daily ICU occupancy,39.0
2021-07-11,Algeria,DZA,Daily ICU occupancy per million,0.869
2021-07-12,Algeria,DZA,Daily ICU occupancy,36.0
2021-07-12,Algeria,DZA,Daily ICU occupancy per million,0.802
2021-07-13,Algeria,DZA,Daily ICU occupancy,36.0
2021-07-13,Algeria,DZA,Daily ICU occupancy per million,0.802
2021-07-14,Algeria,DZA,Daily ICU occupancy,51.0
2021-07-14,Algeria,DZA,Daily ICU occupancy per million,1.136
2021-07-15,Algeria,DZA,Daily ICU occupancy,49.0
2021-07-15,Algeria,DZA,Daily ICU occupancy per million,1.091
2021-07-16,Algeria,DZA,Daily ICU occupancy,42.0
2021-07-16,Algeria,DZA,Daily ICU occupancy per million,0.935
2021-07-17,Algeria,DZA,Daily ICU occupancy,47.0
2021-07-17,Algeria,DZA,Daily ICU occupancy per million,1.047
2021-07-18,Algeria,DZA,Daily ICU occupancy,45.0
2021-07-18,Algeria,DZA,Daily ICU occupancy per million,1.002
2021-07-19,Algeria,DZA,Daily ICU occupancy,46.0
2021-07-19,Algeria,DZA,Daily ICU occupancy per million,1.024
2021-07-20,Algeria,DZA,Daily ICU occupancy,45.0
2021-07-20,Algeria,DZA,Daily ICU occupancy per million,1.002
2021-07-21,Algeria,DZA,Daily ICU occupancy,43.0
2021-07-21,Algeria,DZA,Daily ICU occupancy per million,0.958
2021-07-22,Algeria,DZA,Daily ICU occupancy,46.0
2021-07-22,Algeria,DZA,Daily ICU occupancy per million,1.024
2021-07-23,Algeria,DZA,Daily ICU occupancy,42.0
2021-07-23,Algeria,DZA,Daily ICU occupancy per million,0.935
2021-07-24,Algeria,DZA,Daily ICU occupancy,51.0
2021-07-24,Algeria,DZA,Daily ICU occupancy per million,1.136
2021-07-25,Algeria,DZA,Daily ICU occupancy,45.0
2021-07-25,Algeria,DZA,Daily ICU occupancy per million,1.002
2021-07-26,Algeria,DZA,Daily ICU occupancy,41.0
2021-07-26,Algeria,DZA,Daily ICU occupancy per million,0.913
2021-07-27,Algeria,DZA,Daily ICU occupancy,36.0
2021-07-27,Algeria,DZA,Daily ICU occupancy per million,0.802
2021-07-28,Algeria,DZA,Daily ICU occupancy,36.0
2021-07-28,Algeria,DZA,Daily ICU occupancy per million,0.802
2021-07-29,Algeria,DZA,Daily ICU occupancy,37.0
2021-07-29,Algeria,DZA,Daily ICU occupancy per million,0.824
2021-07-30,Algeria,DZA,Daily ICU occupancy,52.0
2021-07-30,Algeria,DZA,Daily ICU occupancy per million,1.158
2021-07-31,Algeria,DZA,Daily ICU occupancy,47.0
2021-07-31,Algeria,DZA,Daily ICU occupancy per million,1.047
2021-08-01,Algeria,DZA,Daily ICU occupancy,38.0
2021-08-01,Algeria,DZA,Daily ICU occupancy per million,0.846
2021-08-02,Algeria,DZA,Daily ICU occupancy,29.0
2021-08-02,Algeria,DZA,Daily ICU occupancy per million,0.646
2021-08-03,Algeria,DZA,Daily ICU occupancy,29.0
2021-08-03,Algeria,DZA,Daily ICU occupancy per million,0.646
2021-08-04,Algeria,DZA,Daily ICU occupancy,37.0
2021-08-04,Algeria,DZA,Daily ICU occupancy per million,0.824
2021-08-05,Algeria,DZA,Daily ICU occupancy,35.0
2021-08-05,Algeria,DZA,Daily ICU occupancy per million,0.779
2021-08-06,Algeria,DZA,Daily ICU occupancy,52.0
2021-08-06,Algeria,DZA,Daily ICU occupancy per million,1.158
2021-08-07,Algeria,DZA,Daily ICU occupancy,52.0
2021-08-07,Algeria,DZA,Daily ICU occupancy per million,1.158
2021-08-08,Algeria,DZA,Daily ICU occupancy,48.0
2021-08-08,Algeria,DZA,Daily ICU occupancy per million,1.069
2021-08-09,Algeria,DZA,Daily ICU occupancy,43.0
2021-08-09,Algeria,DZA,Daily ICU occupancy per million,0.958
2021-08-10,Algeria,DZA,Daily ICU occupancy,32.0
2021-08-10,Algeria,DZA,Daily ICU occupancy per million,0.713
2021-08-11,Algeria,DZA,Daily ICU occupancy,31.0
2021-08-11,Algeria,DZA,Daily ICU occupancy per million,0.69
2021-08-12,Algeria,DZA,Daily ICU occupancy,38.0
2021-08-12,Algeria,DZA,Daily ICU occupancy per million,0.846
2021-08-13,Algeria,DZA,Daily ICU occupancy,31.0
2021-08-13,Algeria,DZA,Daily ICU occupancy per million,0.69
2021-08-14,Algeria,DZA,Daily ICU occupancy,36.0
2021-08-14,Algeria,DZA,Daily ICU occupancy per million,0.802
2021-08-15,Algeria,DZA,Daily ICU occupancy,31.0
2021-08-15,Algeria,DZA,Daily ICU occupancy per million,0.69
2021-08-16,Algeria,DZA,Daily ICU occupancy,33.0
2021-08-16,Algeria,DZA,Daily ICU occupancy per million,0.735
2021-08-17,Algeria,DZA,Daily ICU occupancy,40.0
2021-08-17,Algeria,DZA,Daily ICU occupancy per million,0.891
2021-08-18,Algeria,DZA,Daily ICU occupancy,30.0
2021-08-18,Algeria,DZA,Daily ICU occupancy per million,0.668
2021-08-19,Algeria,DZA,Daily ICU occupancy,33.0
2021-08-19,Algeria,DZA,Daily ICU occupancy per million,0.735
2021-08-20,Algeria,DZA,Daily ICU occupancy,32.0
2021-08-20,Algeria,DZA,Daily ICU occupancy per million,0.713
2021-08-21,Algeria,DZA,Daily ICU occupancy,39.0
2021-08-21,Algeria,DZA,Daily ICU occupancy per million,0.869
2021-08-22,Algeria,DZA,Daily ICU occupancy,37.0
2021-08-22,Algeria,DZA,Daily ICU occupancy per million,0.824
2021-08-23,Algeria,DZA,Daily ICU occupancy,38.0
2021-08-23,Algeria,DZA,Daily ICU occupancy per million,0.846
2021-08-24,Algeria,DZA,Daily ICU occupancy,38.0
2021-08-24,Algeria,DZA,Daily ICU occupancy per million,0.846
2021-08-25,Algeria,DZA,Daily ICU occupancy,36.0
2021-08-25,Algeria,DZA,Daily ICU occupancy per million,0.802
2021-08-26,Algeria,DZA,Daily ICU occupancy,33.0
2021-08-26,Algeria,DZA,Daily ICU occupancy per million,0.735
2021-08-27,Algeria,DZA,Daily ICU occupancy,36.0
2021-08-27,Algeria,DZA,Daily ICU occupancy per million,0.802
2021-08-28,Algeria,DZA,Daily ICU occupancy,37.0
2021-08-28,Algeria,DZA,Daily ICU occupancy per million,0.824
2021-08-29,Algeria,DZA,Daily ICU occupancy,39.0
2021-08-29,Algeria,DZA,Daily ICU occupancy per million,0.869
2021-08-30,Algeria,DZA,Daily ICU occupancy,41.0
2021-08-30,Algeria,DZA,Daily ICU occupancy per million,0.913
2021-08-31,Algeria,DZA,Daily ICU occupancy,35.0
2021-08-31,Algeria,DZA,Daily ICU occupancy per million,0.779
2021-09-01,Algeria,DZA,Daily ICU occupancy,35.0
2021-09-01,Algeria,DZA,Daily ICU occupancy per million,0.779
2021-09-02,Algeria,DZA,Daily ICU occupancy,42.0
2021-09-02,Algeria,DZA,Daily ICU occupancy per million,0.935
2021-09-03,Algeria,DZA,Daily ICU occupancy,42.0
2021-09-03,Algeria,DZA,Daily ICU occupancy per million,0.935
2021-09-04,Algeria,DZA,Daily ICU occupancy,44.0
2021-09-04,Algeria,DZA,Daily ICU occupancy per million,0.98
2021-09-05,Algeria,DZA,Daily ICU occupancy,39.0
2021-09-05,Algeria,DZA,Daily ICU occupancy per million,0.869
2021-09-06,Algeria,DZA,Daily ICU occupancy,36.0
2021-09-06,Algeria,DZA,Daily ICU occupancy per million,0.802
2021-09-07,Algeria,DZA,Daily ICU occupancy,38.0
2021-09-07,Algeria,DZA,Daily ICU occupancy per million,0.846
2021-09-08,Algeria,DZA,Daily ICU occupancy,42.0
2021-09-08,Algeria,DZA,Daily ICU occupancy per million,0.935
2021-09-09,Algeria,DZA,Daily ICU occupancy,37.0
2021-09-09,Algeria,DZA,Daily ICU occupancy per million,0.824
2021-09-10,Algeria,DZA,Daily ICU occupancy,34.0
2021-09-10,Algeria,DZA,Daily ICU occupancy per million,0.757
2021-09-11,Algeria,DZA,Daily ICU occupancy,28.0
2021-09-11,Algeria,DZA,Daily ICU occupancy per million,0.624
2021-09-12,Algeria,DZA,Daily ICU occupancy,33.0
2021-09-12,Algeria,DZA,Daily ICU occupancy per million,0.735
2021-09-13,Algeria,DZA,Daily ICU occupancy,29.0
2021-09-13,Algeria,DZA,Daily ICU occupancy per million,0.646
2021-09-14,Algeria,DZA,Daily ICU occupancy,31.0
2021-09-14,Algeria,DZA,Daily ICU occupancy per million,0.69
2021-09-15,Algeria,DZA,Daily ICU occupancy,20.0
2021-09-15,Algeria,DZA,Daily ICU occupancy per million,0.445
2021-09-16,Algeria,DZA,Daily ICU occupancy,24.0
2021-09-16,Algeria,DZA,Daily ICU occupancy per million,0.534
2021-09-17,Algeria,DZA,Daily ICU occupancy,25.0
2021-09-17,Algeria,DZA,Daily ICU occupancy per million,0.557
2021-09-18,Algeria,DZA,Daily ICU occupancy,28.0
2021-09-18,Algeria,DZA,Daily ICU occupancy per million,0.624
2021-09-19,Algeria,DZA,Daily ICU occupancy,21.0
2021-09-19,Algeria,DZA,Daily ICU occupancy per million,0.468
2021-09-20,Algeria,DZA,Daily ICU occupancy,22.0
2021-09-20,Algeria,DZA,Daily ICU occupancy per million,0.49
2021-09-21,Algeria,DZA,Daily ICU occupancy,23.0
2021-09-21,Algeria,DZA,Daily ICU occupancy per million,0.512
2021-09-22,Algeria,DZA,Daily ICU occupancy,27.0
2021-09-22,Algeria,DZA,Daily ICU occupancy per million,0.601
2021-09-23,Algeria,DZA,Daily ICU occupancy,21.0
2021-09-23,Algeria,DZA,Daily ICU occupancy per million,0.468
2021-09-24,Algeria,DZA,Daily ICU occupancy,20.0
2021-09-24,Algeria,DZA,Daily ICU occupancy per million,0.445
2021-09-25,Algeria,DZA,Daily ICU occupancy,13.0
2021-09-25,Algeria,DZA,Daily ICU occupancy per million,0.29
2021-09-26,Algeria,DZA,Daily ICU occupancy,18.0
2021-09-26,Algeria,DZA,Daily ICU occupancy per million,0.401
2021-09-27,Algeria,DZA,Daily ICU occupancy,18.0
2021-09-27,Algeria,DZA,Daily ICU occupancy per million,0.401
2021-09-28,Algeria,DZA,Daily ICU occupancy,14.0
2021-09-28,Algeria,DZA,Daily ICU occupancy per million,0.312
2021-09-29,Algeria,DZA,Daily ICU occupancy,15.0
2021-09-29,Algeria,DZA,Daily ICU occupancy per million,0.334
2021-09-30,Algeria,DZA,Daily ICU occupancy,15.0
2021-09-30,Algeria,DZA,Daily ICU occupancy per million,0.334
2021-10-01,Algeria,DZA,Daily ICU occupancy,15.0
2021-10-01,Algeria,DZA,Daily ICU occupancy per million,0.334
2021-10-02,Algeria,DZA,Daily ICU occupancy,15.0
2021-10-02,Algeria,DZA,Daily ICU occupancy per million,0.334
2021-10-03,Algeria,DZA,Daily ICU occupancy,18.0
2021-10-03,Algeria,DZA,Daily ICU occupancy per million,0.401
2021-10-04,Algeria,DZA,Daily ICU occupancy,16.0
2021-10-04,Algeria,DZA,Daily ICU occupancy per million,0.356
2021-10-05,Algeria,DZA,Daily ICU occupancy,15.0
2021-10-05,Algeria,DZA,Daily ICU occupancy per million,0.334
2021-10-06,Algeria,DZA,Daily ICU occupancy,18.0
2021-10-06,Algeria,DZA,Daily ICU occupancy per million,0.401
2021-10-07,Algeria,DZA,Daily ICU occupancy,20.0
2021-10-07,Algeria,DZA,Daily ICU occupancy per million,0.445
2021-10-08,Algeria,DZA,Daily ICU occupancy,14.0
2021-10-08,Algeria,DZA,Daily ICU occupancy per million,0.312
2021-10-09,Algeria,DZA,Daily ICU occupancy,13.0
2021-10-09,Algeria,DZA,Daily ICU occupancy per million,0.29
2021-10-10,Algeria,DZA,Daily ICU occupancy,15.0
2021-10-10,Algeria,DZA,Daily ICU occupancy per million,0.334
2021-10-11,Algeria,DZA,Daily ICU occupancy,14.0
2021-10-11,Algeria,DZA,Daily ICU occupancy per million,0.312
2021-10-12,Algeria,DZA,Daily ICU occupancy,13.0
2021-10-12,Algeria,DZA,Daily ICU occupancy per million,0.29
2021-10-13,Algeria,DZA,Daily ICU occupancy,11.0
2021-10-13,Algeria,DZA,Daily ICU occupancy per million,0.245
2021-10-14,Algeria,DZA,Daily ICU occupancy,12.0
2021-10-14,Algeria,DZA,Daily ICU occupancy per million,0.267
2021-10-15,Algeria,DZA,Daily ICU occupancy,13.0
2021-10-15,Algeria,DZA,Daily ICU occupancy per million,0.29
2021-10-16,Algeria,DZA,Daily ICU occupancy,13.0
2021-10-16,Algeria,DZA,Daily ICU occupancy per million,0.29
2021-10-17,Algeria,DZA,Daily ICU occupancy,13.0
2021-10-17,Algeria,DZA,Daily ICU occupancy per million,0.29
2021-10-18,Algeria,DZA,Daily ICU occupancy,11.0
2021-10-18,Algeria,DZA,Daily ICU occupancy per million,0.245
2021-10-19,Algeria,DZA,Daily ICU occupancy,16.0
2021-10-19,Algeria,DZA,Daily ICU occupancy per million,0.356
2021-10-20,Algeria,DZA,Daily ICU occupancy,17.0
2021-10-20,Algeria,DZA,Daily ICU occupancy per million,0.379
2021-10-21,Algeria,DZA,Daily ICU occupancy,16.0
2021-10-21,Algeria,DZA,Daily ICU occupancy per million,0.356
2021-10-22,Algeria,DZA,Daily ICU occupancy,13.0
2021-10-22,Algeria,DZA,Daily ICU occupancy per million,0.29
2021-10-23,Algeria,DZA,Daily ICU occupancy,16.0
2021-10-23,Algeria,DZA,Daily ICU occupancy per million,0.356
2021-10-24,Algeria,DZA,Daily ICU occupancy,16.0
2021-10-24,Algeria,DZA,Daily ICU occupancy per million,0.356
2021-10-25,Algeria,DZA,Daily ICU occupancy,11.0
2021-10-25,Algeria,DZA,Daily ICU occupancy per million,0.245
2021-10-26,Algeria,DZA,Daily ICU occupancy,10.0
2021-10-26,Algeria,DZA,Daily ICU occupancy per million,0.223
2021-10-27,Algeria,DZA,Daily ICU occupancy,15.0
2021-10-27,Algeria,DZA,Daily ICU occupancy per million,0.334
2021-10-28,Algeria,DZA,Daily ICU occupancy,14.0
2021-10-28,Algeria,DZA,Daily ICU occupancy per million,0.312
2021-10-29,Algeria,DZA,Daily ICU occupancy,10.0
2021-10-29,Algeria,DZA,Daily ICU occupancy per million,0.223
2021-10-30,Algeria,DZA,Daily ICU occupancy,9.0
2021-10-30,Algeria,DZA,Daily ICU occupancy per million,0.2
2021-10-31,Algeria,DZA,Daily ICU occupancy,11.0
2021-10-31,Algeria,DZA,Daily ICU occupancy per million,0.245
2021-11-01,Algeria,DZA,Daily ICU occupancy,14.0
2021-11-01,Algeria,DZA,Daily ICU occupancy per million,0.312
2021-11-02,Algeria,DZA,Daily ICU occupancy,15.0
2021-11-02,Algeria,DZA,Daily ICU occupancy per million,0.334
2021-11-03,Algeria,DZA,Daily ICU occupancy,16.0
2021-11-03,Algeria,DZA,Daily ICU occupancy per million,0.356
2021-11-04,Algeria,DZA,Daily ICU occupancy,18.0
2021-11-04,Algeria,DZA,Daily ICU occupancy per million,0.401
2021-11-05,Algeria,DZA,Daily ICU occupancy,16.0
2021-11-05,Algeria,DZA,Daily ICU occupancy per million,0.356
2021-11-06,Algeria,DZA,Daily ICU occupancy,20.0
2021-11-06,Algeria,DZA,Daily ICU occupancy per million,0.445
2021-11-07,Algeria,DZA,Daily ICU occupancy,15.0
